rank|album_id|song_id|song_title|artist_name|artist_id
51|11564698|37884934|Supersonic|프로미스나인|2019210
52|11705481|38517300|Dash|PLAVE|3207401
53|10149492|30962526|모든 날, 모든 순간 (Every day, Every Moment)|폴킴|752425
54|11227533|36382580|헤어지자 말해요|박재정|738480
55|10260858|31666417|주저하는 연인들을 위해|잔나비|772253
56|11211297|36356993|I AM|IVE (아이브)|3055146
57|11517951|37657039|Small girl (feat. 도경수(D.O.))|이영지|2636153
58|10735654|34061322|사랑은 늘 도망가|임영웅|994944
59|10821699|34451383|인사|범진|2189803
60|11449278|37344905|미안해 미워해 사랑해|Crush|674710
61|11011565|35454426|Hype Boy|NewJeans|3114174
62|10816959|34431086|취중고백|김민석|839736
63|10929042|34941788|살기 위해서|순순희|2136895
64|11127145|35945927|Ditto|NewJeans|3114174
65|11487023|37524038|Armageddon|aespa|2899555
66|11720961|38583620|MY LOVE(2025)|이예은|3055183
67|11737028|38656643|이렇게 좋아해 본 적이 없어요|BOYNEXTDOOR|3458776
68|10037969|30244931|봄날|방탄소년단|672375
69|11286070|36617841|Seven (feat. Latto) - Clean Ver.|정국|725987
70|11525661|37693124|Sticky|KISS OF LIFE|3465800
71|11285867|36616378|사막에서 꽃을 피우듯|우디 (Woody)|673033
72|11722169|38589555|DRAMA|G-DRAGON|6984
73|11475530|37463572|해야 (HEYA)|IVE (아이브)|3055146
74|11607747|38068560|Igloo|KISS OF LIFE|3465800
75|11580616|37946921|녹아내려요|DAY6 (데이식스)|894864
76|11514014|37659322|Supernatural|NewJeans|3114174
77|11648244|38244575|number one girl|로제 (ROSÉ)|995171
78|11715192|38557707|earthquake|지수 (JISOO)|995174
79|11730411|38626852|너에게 닿기를|10CM|468244
80|11731799|38633431|Sweet Dreams (feat. Miguel)|j-hope|725984
81|11705481|38517301|RIZZ|PLAVE|3207401
82|11481790|37494108|Not Like Us|Kendrick Lamar|554340
83|11372896|37003911|To. X|태연 (TAEYEON)|236797
84|10923444|34908740|우리들의 블루스|임영웅|994944
85|11705481|38517302|Island|PLAVE|3207401
86|11705481|38517299|Chroma Drift|PLAVE|3207401
87|11705481|38517303|12:32 (A to T)|PLAVE|3207401
88|11722169|38589556|IBELONGIIU|G-DRAGON|6984
89|10903868|34819473|사건의 지평선|윤하 (YOUNHA)|203912
90|10801677|34360855|눈이 오잖아(Feat.헤이즈)|이무진|2138620
91|11258233|36502910|모래 알갱이|임영웅|994944
92|11687296|38435432|청바지|부석순 (SEVENTEEN)|2112233
93|11533515|37737619|클락션 (Klaxon)|(여자)아이들|2137482
94|11481211|37491072|온기|임영웅|994944
95|11738426|38661887|숙녀에게|송필근|791498
96|10923444|35008524|다시 만날 수 있을까|임영웅|994944
97|10692255|33855085|가까운 듯 먼 그대여|카더가든|735506
98|11474894|37460832|SPOT! (feat. JENNIE)|지코 (ZICO)|602056
99|10412319|32508053|이제 나만 믿어요|임영웅|994944
100|11649847|38250474|luther|Kendrick Lamar|554340
