rank|album_id|song_id|song_title|artist_name|artist_id
1|10074454|30492279|비도 오고 그래서 (Feat. 신용재)|헤이즈 (Heize)|751611
2|10074454|30492276|널 너무 모르고|헤이즈 (Heize)|751611
3|10073791|30488202|나로 말할 것 같으면 (Yes I am)|마마무 (Mamamoo)|750053
4|10070846|30468654|남이 될 수 있을까|볼빨간사춘기|792022
5|10072696|30481578|마지막처럼|BLACKPINK|995169
6|10069644|30461396|무제(無題) (Untitled, 2014)|G-DRAGON|6984
7|10062351|30414090|처음부터 너와 나|볼빨간사춘기|792022
8|10074500|30492606|FIVE|Apink (에이핑크)|534360
9|10028835|30188113|Shape of You|Ed Sheeran|549800
10|10070673|30467550|매일 듣는 노래 (A Daily Song)|황치열|205746
11|10060647|30403590|New Face|싸이 (PSY)|3865
12|10058598|30390068|오늘 취하면 (Feat. 창모) (Prod. SUGA)|SURAN (수란)|792765
13|10062172|30413326|SIGNAL|TWICE (트와이스)|905701
14|10056666|30378156|팔레트 (Feat. G-DRAGON)|아이유|261143
15|10060647|30403589|I LUV IT|싸이 (PSY)|3865
16|10051659|30341745|REALLY REALLY|WINNER|775197
17|10068359|30453635|NEVER|국민의 아들|1758625
18|10059997|30399360|미치고 싶다|한동근|711476
19|10067347|30447547|LONELY|씨스타|473181
20|10047890|30314784|밤편지|아이유|261143
21|10068972|30457690|Why Don't You Know (Feat. 넉살)|청하|968265
22|10055259|30367365|BLUE MOON (Prod. GroovyRoom)|효린|573812
23|10029181|30190630|첫눈처럼 너에게 가겠다|에일리(Ailee)|629831
24|10061398|30408193|맞지?|언니쓰|990909
25|2271467|4786735|Marry Me|마크툽 (MAKTUB)|566431
26|10052968|30349593|사랑이 잘 (With 오혁)|아이유|261143
27|10024816|30163110|좋다고 말해|볼빨간사춘기|792022
28|10074941|30495638|아침에 (Feat. Bryn)|양홍원|907416
29|10075143|30500917|Outside (Feat. Beenzino)|Crush|674710
30|10066219|30440430|사랑앓이 (With 김나영)|FTISLAND (FT아일랜드)|226490
31|10057570|30383949|TOMBOY|혁오 (HYUKOH)|785589
32|2698920|8276709|아름다워|창모 (CHANGMO)|774900
33|10074454|30492277|먹구름 (Feat. nafla)|헤이즈 (Heize)|751611
34|10040060|30261007|KNOCK KNOCK|TWICE (트와이스)|905701
35|2707131|9620473|나만 안되는 연애|볼빨간사춘기|792022
36|10037969|30244931|봄날|방탄소년단|672375
37|10073791|30488205|아재개그 (Narr. 김대희, 김준호)|마마무 (Mamamoo)|750053
38|10069644|30461394|개소리 (BULLSHIT)|G-DRAGON|6984
39|2707131|9620469|우주를 줄게|볼빨간사춘기|792022
40|10008163|30049271|All I Wanna Do (K) (Feat. Hoody, Loco)|박재범|443420
41|10011491|30069773|불장난|BLACKPINK|995169
42|10043982|30290011|부담이 돼 (Feat. 휘인 Of 마마무)|정키|570731
43|2679308|8143111|돌아오지마 (Feat. 용준형 Of 비스트)|헤이즈 (Heize)|751611
44|2700553|8287788|Closer (Feat. Halsey)|The Chainsmokers|713297
45|2306170|5605860|오빠야|신현희와김루트|724318
46|10075131|30497189|Seoul (Feat. KILLAGRAMZ)|이효리|1713
47|10066561|30442480|CALLING YOU|하이라이트 (HIGHLIGHT)|1624993
48|10068359|30453634|Oh Little Girl|슬레이트|1758624
49|10073513|30486509|좋니|윤종신|437
50|2175137|4032981|여보세요|뉴이스트|640891
