rank|album_id|song_id|song_title|artist_name|artist_id
51|398971|1939569|살아서도.. 죽어서도..|휘성 (Realslow)|10577
52|382419|1879332|Blue Moon|씨야|181679
53|399060|1940523|Heaven|FTISLAND (FT아일랜드)|226490
54|399107|1941043|난 니꺼|마리오|243278
55|385859|1888933|날 봐, 귀순|대성|251080
56|399181|1941712|Eat You Up|보아 (BoA)|2165
57|398227|1931406|가니 (Feat. SG워너비 (김용준), 황정음, Mario)|씨야|181679
58|398638|1935736|I Know|손호영(SHY)|1580
59|377201|1857969|못된 여자 (Feat. 서인영)|원투|106928
60|382083|1875215|누난 너무 예뻐 (Replay)|SHINee (샤이니)|247639
61|398546|1934812|Britney Spears||8046
62|398788|1937486|굿데이 (Goodday) 시즌 2|카라|222128
63|398752|1937141|Tell It To My Heart (Feat. 엄정화)|YMGA|261599
64|398910|1938766|가슴아 그만 (Narr. 이세영)|블랙|261674
65|392154|1912290|Kiss|김건모|889
66|382070|1874996|나만 바라봐|태양|247621
67|399078|1940714|키스해죠 (Feat. 나몰라 패밀리)|바나나 걸|108613
68|398816|1937847|사랑한다 말하면|고유비|42220
69|397972|1931649|Love In The Ice|동방신기 (TVXQ!)|108316
70|398989|1939760|나란히 걷기 (Feat. J.Q)|이현|27808
71|398025|1929324|미아|아이유|261143
72|385653|1888678|에너지 (Feat. 선예)|마이티 마우스|239366
73|398518|1939107|내 여자|비|17671
74|397863|1927782|전국민 러브송 (Feat. MC몽, 유리 Of Cool)|박장근|261069
75|390067|1904668|사랑같은건 없나봐 (우리 결혼했어요 삽입곡)|가비엔제이|174997
76|396254|1922756|흔적|BGH4|197310
77|398518|1939105|Only You|비|17671
78|393023|1914694|운명을 거슬러|SG 워너비|108363
79|374973|1841036|발자국|먼데이 키즈 (Monday Kiz)|175155
80|398447|1933707|Reason (Male Ver.)|바비 킴|6027
81|398596|1935300|First Kiss|포맨 (4MEN)|100176
82|397949|1928578|Mad (Album Version)|Ne-Yo|181769
83|399175|1941616|고맙다|김종국|1692
84|379407|1867570|반쪽|V.O.S|108794
85|388658|1897284|D.I.S.C.O (Feat. TOP)|엄정화|1100
86|392969|1917571|Solo (Feat. Alex)|다이나믹 듀오|108358
87|396351|1923550|미안해, 고마워, 사랑해|먼데이 키즈 (Monday Kiz)|175155
88|366925|1798588|만약에|태연 (TAEYEON)|236797
89|398518|1939106|사랑이라는 건|비|17671
90|397879|1927919|헤어질 땐 말없이|김동희|25890
91|398518|1939112|9월 12일|비|17671
92|389107|1902386|그대만 보여요 (Feat. BigBang T.O.P)|지아|227595
93|398518|1939110|더 끌려 (Feat. 태완 a.k.a C-Luv)|비|17671
94|399130|1941242|사랑이 이별이|JK 김동욱|20379
95|389107|1902382|난 행복해|지아|227595
96|391552|1911466|우리들의 행복한 시간 (Feat. 주(Joo) Narr. 안혜경)|미노 (프리스타일)|428828
97|397408|1926168|Do It Do It (Feat. Maniac)|솔비|227228
98|399175|1941618|오래 오래 (Feat. 마이키)|김종국|1692
99|399175|1941617|그리운 날들|김종국|1692
100|382829|1883639|No.3 (Feat. Sol Flower)|배치기|101886
