rank|album_id|song_id|song_title|artist_name|artist_id
1|40203|619078|Sweet Dream|장나라|10575
2|16706|430228|좋은사람|박효신|1191
3|16693|317027|라라라|이수영|995
4|16758|317797|안녕|이소라|983
5|16672|316434|Never Ending Story|부활|100594
6|16600|430051|낭만고양이|체리필터 (cherryfilter)|101491
7|16713|316784|Valenti|보아 (BoA)|2165
8|16670|317254|팬이야|자우림|100094
9|29825|425688|Ace Of Sorrow (슬픈운명)|조성모|969
10|16297|314448|YB (윤도현 밴드)||100168
11|16494|432940|여정|왁스|2267
12|16541|313555|넌 감동이었어|성시경|3305
13|16754|317826|어떤가요|박화요비|2017
14|16694|316233|Buenos Aires|불독 맨션|101472
15|22280|316561|Inmost|이승환|26
16|22279|430978|챔피언|싸이 (PSY)|3865
17|15956|111414|전할 수 없는 이야기 (부제:시티 오브 엔젤)|휘성 (Realslow)|10577
18|16730|317112|사랑해요|김조한|1873
19|16339|431613|악수|비|17671
20|16757|316185|Someday|제이워크|102409
21|16529|430722|The Name 名字(명자)|더 네임|25353
22|16640|430004|달팽이와 해바라기 (Men's Ver.)|여행스케치|100712
23|16566|314588|Again|쥬얼리|101487
24|16775|317157|2002년의 시간들|언니네 이발관|101111
25|22289|317670|멋쟁이 신사|YG Family|101509
26|16430|433742|그녈 위해|JK 김동욱|20379
27|16671|316354|Action|디바|100028
28|16649|430125|사랑은 기억보다 (Memories)|강타 (KANGTA)|1582
29|16700|317991|그녀의 매력 (Disco)|홍경민|891
30|16522|314875|동경소녀|김광진|687
31|15950|500796|Promise U|바이브|160080
32|16152|489249|사나이 가는 길|더 자두|100445
33|16578|430487|길|영턱스클럽|100045
34|16537|314861|Rush (Feat. 정인)|리쌍|103289
35|309722|992576|화해연가 (和解戀歌) (feat. 오미란, 김현철, 유희열, 이적)|봄여름가을겨울|101159
36|16533|316070|현장|김현정|1177
37|16456|432311|사랑이 올까요|박정현|1099
38|16678|316480|눈물|샵|100127
39|313400|1104565|Shall We Dance|김완선|5185
40|16752|426290|The Hero|신해철|845
41|347320|1594084|슬픔 속에 그댈 지워야만 해|제이엠|206254
42|315048|1124439|모르나요|차태현|2830
43|23128|432414|잘가요|정재욱|7839
44|2255|17282|다시 사랑한다면|도원경|1048
45|16406|432270|Condition Of My Heart|플라이 투 더 스카이|100183
46|16538|314558|숙아|쿨 (COOL)|100004
47|15762|502948|빨간 운동화|박혜경|1790
48|16546|314220|무한대|주석|4326
49|23113|317744|내가 없어도|린애|14908
50|346956|1590213|아낌없이 주는 나무 (Generous...)|문희준|1583
