rank|album_id|song_id|song_title|artist_name|artist_id
51|10552055|33229299|이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)|10CM|468244
52|50578|711626|살다가|SG 워너비|108363
53|10580103|33359309|Off My Face|Justin Bieber|420621
54|10423289|32559781|살짝 설렜어 (Nonstop)|오마이걸 (OH MY GIRL)|857994
55|10359126|32224166|너의 번호를 누르고 (Prod. 영화처럼)|#안녕|1024489
56|10409054|32491274|아로하|조정석|253606
57|10399190|32438894|어떻게 지내 (Prod. By VAN.C)|오반(OVAN)|925515
58|10416034|32525311|사실 나는 (Feat.전건호)|경서예지|2863470
59|10294603|31853557|오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)|마크툽 (MAKTUB)|566431
60|10505118|32998018|힘든 건 사랑이 아니다|임창정|1142
61|10330593|32055419|Memories|Maroon 5|107721
62|10577197|33347390|이렇게 좋아해 본 적이 없어요|CHEEZE (치즈)|597191
63|10613163|33510309|만약에|MSG워너비(M.O.M)|2939212
64|10451566|32720013|How You Like That|BLACKPINK|995169
65|10348811|32156286|늦은 밤 너의 집 앞 골목길에서|노을|105623
66|10598763|33439096|너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)|케이시 (Kassy)|858125
67|10412319|32508053|이제 나만 믿어요|임영웅|994944
68|10316394|31979846|Dance Monkey|Tones And I|2742009
69|10612888|33508682|If You Love Me (Feat. 주헌 (몬스타엑스))|NS 윤지|433746
70|10388744|32378104|마음을 드려요|아이유|261143
71|10554246|33372787|아이와 나의 바다|아이유|261143
72|10611845|33503723|처음처럼 (Feat. 개리)|헤이즈 (Heize)|751611
73|10614899|33517367|Je T′aime|조이 (JOY)|780922
74|10602760|33456218|맛 (Hot Sauce)|NCT DREAM|1066419
75|10478925|32871975|내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)|규현 (KYUHYUN)|205880
76|10612635|33507461|I Love U|성시경|3305
77|10346650|32143487|Love poem|아이유|261143
78|10209752|31341518|Paris in the Rain|Lauv|1956543
79|10559322|33260801|고백 (바른연애 길잡이 X 허각)|허각|28801
80|10217134|31388145|너를 만나|폴킴|752425
81|10596629|33430095|기다릴게|하동균|43806
82|10566182|33295747|함께 했는데 이별은 나 혼자인 거야|이소정|661792
83|10554246|33372784|봄 안녕 봄|아이유|261143
84|10475061|32853712|When We Disco (Duet with 선미)|박진영|1130
85|10539679|33164083|우린 어쩌다 헤어진 걸까|허각|28801
86|10381712|32345931|시작|가호 (Gaho)|13494
87|10606892|33476728|서울의 잠 못 이루는 밤 (Feat. 이수현)|10CM|468244
88|10353881|32187544|우리 왜 헤어져야 해|신예영|2740042
89|10345880|32137576|Don't Start Now|Dua Lipa|889721
90|10343276|32122539|Maniac|Conan Gray|2398189
91|10117789|30773554|Downtown Baby|블루 (BLOO)|980594
92|10460544|32777869|거짓말이라도 해서 널 보고싶어|백지영|1118
93|10614899|33527706|좋을텐데 (If Only) (Feat. 폴킴)|조이 (JOY)|780922
94|10616662|33524557|벌써일년|반하나|772891
95|10317137|31984204|안녕|폴킴|752425
96|10554246|33372782|Flu|아이유|261143
97|10529161|33115807|내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))|릴보이 (lIlBOI)|623251
98|10425277|32570501|서면역에서|순순희|2136895
99|10527241|33104090|혼술하고 싶은 밤|벤|655051
100|50578|711627|죄와벌|SG 워너비|108363
