rank|album_id|song_id|song_title|artist_name|artist_id
51|2010088|3540481|하와유?? 파인 땡큐!! (Feat. Skull)|하하|35007
52|1318477|3460102|랄랄라 (Feat. 소야)|마이티 마우스|239366
53|2009046|3537453|그리움만 쌓이네 (여진)|윤민수(바이브)|151315
54|2007460|3525296|지켜줄게|김재중|52614
55|2010718|3543670|Demon|박재범|443420
56|1355951|3509457|죽을 것만 같아|환희|1928
57|1349151|3500554|나 가거든 (If I Leave) (조수미)|박정현|1099
58|2008468|3534086|그리고 사랑해|지아|227595
59|1347957|3498780|향수 뿌리지마|틴탑|483581
60|2007117|3522480|Shake It Up|서인국|436700
61|1166956|3136472|사랑은 은하수 다방에서|10CM|468244
62|1328051|3472249|한번만 안아줘|걸스데이|482762
63|1313571|3450190|얼음꽃 (Feat. 김세황)|아이유|261143
64|2007739|3534950|독기|리쌍|103289
65|1276855|3403761|Fiction|비스트|436981
66|1054082|2992122|I Got My Eye On You (Cristian Marchi & Paolo Sandrini Perfect Edit) (Feat. Luciana)|Nari & Milani|466821
67|1324270|3471644|말하는 대로|처진 달팽이 (유재석 & 이적)|550445
68|2008331|3532735|사랑을 끊을 수 없다|소울스타 (SOULSTAR)|170042
69|1311069|3446888|그 입술을 막아본다|에이트|228841
70|1349151|3500548|술이야 (바이브)|장혜진|5675
71|2011312|3545342|그대이길 바래요 (With 케이윌)|지아|227595
72|2007739|3534949|Am I? (Feat. Bizzy, B-Free)|리쌍|103289
73|2007739|3534946|AsuRa BalBalTa|리쌍|103289
74|1324270|3467462|나만 부를 수 있는 노래|바닷길 (길 & 바다)|550441
75|2007283|3530303|Good Good Time|코요태|100022
76|1354900|3507555|툭하면 (Feat. Skull)|브레이브걸스|531700
77|2008678|3540354|NEVERLAND|유키스|259928
78|1273259|3397797|Lonely|2NE1|406712
79|2009477|3538912|지고는 못 살아|먼데이 키즈 (Monday Kiz)|175155
80|2007739|3534947|격산타우 (Feat. 국카스텐)|리쌍|103289
81|1318466|3460074|넌 내게 반했어|정용화|20908
82|2010687|3543516|히어로|사이먼 도미닉|428847
83|2006984|3521822|사람, 사랑|김범수|6502
84|1324270|3467461|순정마초|파리돼지앵 (정형돈 & 정재형)|550440
85|2006811|3520670|래퍼들이 헤어지는 방법 Part.2 (with. 걸스데이 민아)|데프콘|7567
86|1301558|3434891|그렇고 그런 사이|장기하와 얼굴들|261662
87|1357954|3513410|너의 웃음 고마워 (Vision Of Love)|포맨 (4MEN)|100176
88|1342952|3492660|원더보이 (Wonder Boy)|애프터스쿨 BLUE|554181
89|2007689|3526761|사랑에 빠지다|김태우|182430
90|1324270|3467467|흔들어 주세요|철싸 (노홍철 & 싸이)|550446
91|1361261|3518006|기도|써니힐|229494
92|314287|1114180|술이야|바이브|160080
93|2010826|3544113|시간은...|오종혁|5599
94|1357157|3511081|또 보고 싶어 (Feat. 상추)|NS 윤지|433746
95|2009190|3537925|Love Tonight|포맨 (4MEN)|100176
96|2011646|3546214|너를 처음 만난 그때|먼데이 키즈 (Monday Kiz)|175155
97|1332662|3478175|나 좀 봐줘 (One More Chance)|천상지희 다나&선데이|552082
98|2011546|3545933|하루애|박완규|1037
99|2009046|3537454|태양을 피하는 방법 (비)|바비 킴|6027
100|2009198|3537975|Pray (Feat. Molly. D, 두훈)|영준|45162
