rank|album_id|song_id|song_title|artist_name|artist_id
1|16706|430228|좋은사람|박효신|1191
2|16693|317027|라라라|이수영|995
3|40203|619078|Sweet Dream|장나라|10575
4|16600|430051|낭만고양이|체리필터 (cherryfilter)|101491
5|16713|316784|Valenti|보아 (BoA)|2165
6|16670|317254|팬이야|자우림|100094
7|16672|316434|Never Ending Story|부활|100594
8|16541|313555|넌 감동이었어|성시경|3305
9|16678|316480|눈물|샵|100127
10|16694|316233|Buenos Aires|불독 맨션|101472
11|16494|432940|여정|왁스|2267
12|15956|111414|전할 수 없는 이야기 (부제:시티 오브 엔젤)|휘성 (Realslow)|10577
13|16758|317797|안녕|이소라|983
14|16297|314448|YB (윤도현 밴드)||100168
15|16339|431618|안녕이란 말 대신|비|17671
16|16649|430125|사랑은 기억보다 (Memories)|강타 (KANGTA)|1582
17|16730|317112|사랑해요|김조한|1873
18|16671|316354|Action|디바|100028
19|16752|426290|The Hero|신해철|845
20|16537|314861|Rush (Feat. 정인)|리쌍|103289
21|16456|432311|사랑이 올까요|박정현|1099
22|16566|314588|Again|쥬얼리|101487
23|315048|1124439|모르나요|차태현|2830
24|16522|314875|동경소녀|김광진|687
25|16640|430004|달팽이와 해바라기 (Men's Ver.)|여행스케치|100712
26|16578|430487|길|영턱스클럽|100045
27|16430|433742|그녈 위해|JK 김동욱|20379
28|16700|317991|그녀의 매력 (Disco)|홍경민|891
29|15950|500796|Promise U|바이브|160080
30|16152|489249|사나이 가는 길|더 자두|100445
31|313400|1104565|Shall We Dance|김완선|5185
32|309722|992576|화해연가 (和解戀歌) (feat. 오미란, 김현철, 유희열, 이적)|봄여름가을겨울|101159
33|23128|432414|잘가요|정재욱|7839
34|2255|17282|다시 사랑한다면|도원경|1048
35|16533|316070|현장|김현정|1177
36|22279|430978|챔피언|싸이 (PSY)|3865
37|16529|430722|The Name 名字(명자)|더 네임|25353
38|16406|432270|Condition Of My Heart|플라이 투 더 스카이|100183
39|347320|1594084|슬픔 속에 그댈 지워야만 해|제이엠|206254
40|16538|314558|숙아|쿨 (COOL)|100004
41|15762|502948|빨간 운동화|박혜경|1790
42|16546|314220|무한대|주석|4326
43|23113|317744|내가 없어도|린애|14908
44|346956|1590213|아낌없이 주는 나무 (Generous...)|문희준|1583
45|16485|431370|Hero|신화|100078
46|16345|425453|우연 (우울한 우연)|베이비 복스|100032
47|310347|1005059|사랑속으로|김형석|1425
48|16195|489210|Last Scene|롤러 코스터|100195
49|15875|517706|Loving You|신승훈|25
50|16444|313014|너의 마음을 내게 준다면|조관우|898
