rank|album_id|song_id|song_title|artist_name|artist_id
51|508460|2093361|사고쳤어요|다비치|236815
52|414853|1961451|바람피지마 (Feat. 남규리 Of 씨야)|미스에스|275266
53|471755|2026971|Call Me|태군|323676
54|507968|2092511|그녀석의 여자|24/7|402527
55|480352|2039544|데이트|쥬얼리S|330772
56|407151|1953349|Dangerous|은지원|1682
57|399175|1941619|어제보다 오늘 더|김종국|1692
58|486251|2043348|그런 사람 또 없습니다|이승철|1010
59|501651|2063351|Craig David||4804
60|392870|1913502|천국|BIGBANG (빅뱅)|198094
61|511859|2097619|행복병 (Feat. Shorry J (MM))|김종국|1692
62|463151|2017353|별빛눈물|김유경|207996
63|504858|2068279|룸메이트||242927
64|398518|1939100|Rainism (Clean Ver.)|비|17671
65|497858|2056836|Sorry (With 헤리티지)|이진성 (먼데이 키즈)|237650
66|506158|2070076|미련한 사랑(DRAMA VER.) (ENDING TITLE)|최현준 (V.O.S)|225993
67|501959|2063744|짜라자짜 (Feat. 다비치)|주현미|1173
68|309042|984646|애인 있어요|이은미|1055
69|507955|2092391|사고치고 싶어 (Feat. 손담비, 이하늘) (90's Mix Ver.)|이불|873756
70|398518|1935599|Love Story|비|17671
71|412159|1958834|이런 여자|이수영|995
72|458355|2015662|힘 내! (Way To Go)|소녀시대 (GIRLS' GENERATION)|228069
73|501854|2063578|사랑 100%|이지혜|1820
74|510057|2095042|김경록 (V.O.S)||57528
75|453851|2006848|슬픔보다 더 슬픈 이야기|김범수|6502
76|397893|1928051|내사람|환희|1928
77|502056|2063908|내 눈을 보아도|빅마마|105803
78|393053|1914864|사랑이 그렇게 쉬워 (Feat. 태인)|나몰라패밀리 (Namolla Family)|194009
79|416357|1963424|듣고 있나요|이승철|1010
80|470352|2025149|몰라 ing (Feat. 조권 & 정진운 From 2AM)|메이다니 (MAYDONI)|322766
81|507256|2091426|사랑은 유리같은 것 (Narr. 파스텔블루)|MC 한새(MC haNsAi)|3519
82|503154|2066073|늦잠꾸러기 (Feat. Luiee)|김동욱|174685
83|498051|2057148|갈때까지 가보자 (Feat. 은지원) (1박 2일 삽입곡)|이수근|23432
84|427151|1975152|아마도 그건|홍민정|445480
85|510356|2095575|이별통보 (Feat. 서진영)|노블레스|160738
86|397434|1927248|어쩌다|브라운아이드걸스|181694
87|506458|2070413|니가 그리운 날엔|박상민|956
88|470251|2025048|인생은 즐거워|제시 (Jessi)|176393
89|399181|1941712|Eat You Up|보아 (BoA)|2165
90|509151|2094148|세상 참 맛있다 (Feat. 타이거JK)|컬투|107719
91|508460|2093363|사랑이 우습니|다비치|236815
92|506161|2070112|Sweet Dream|제이|1203
93|490951|2049249|우리 사랑해요 (Feat. Supreme Team) ('우리 결혼 했어요' 삽입곡)|박화요비|2017
94|503551|2066648|입술이 정말|김소리|1823
95|512051|2097848|한사람을 위한 마음|럼블피쉬|108951
96|463151|2017354|조금은|서진영|9453
97|497858|2056838|1 Step|이진성 (먼데이 키즈)|237650
98|507655|2092074|사랑아... (String Ver.)|이선희|966
99|466451|2020948|사랑 안할래 (Feat. 태사비애)|비너스|320167
100|497867|2056935|Yes ! (Feat. 에릭) (Real G Ver.)|점퍼|400442
