rank|album_id|song_id|song_title|artist_name|artist_id
1|304202|862035|영원|핑클 (Fin.K.L)|100065
2|15981|503472|정상에서|김정민|4764
3|15920|503111|U|S.E.S.|100016
4|15923|523274|처음부터 지금까지|Ryu (류)|5991
5|12401|104584|그리고 사랑해|이수영|995
6|346911|1589078|출국 (出國)|하림|6706
7|15875|517704|사랑해도 헤어질 수 있다면...|신승훈|25
8|16140|502928|Loving You|김현철|1424
9|10575|105006|사랑해도 될까요?|유리상자|100130
10|15980|500962|비몽|코요태|100022
11|309722|992575|Bravo My Life (브라보 마이 라이프)|봄여름가을겨울|101159
12|13611|104184|Heaven|김현성|1175
13|15762|502946|Rain|박혜경|1790
14|327847|1456783|A Better Day|제이티엘(JTL)|101448
15|7704|106244|사랑해, 이 말 밖엔...|리치|7631
16|14906|106240|More Than Words|오션 (5TION)|101223
17|13956|103839|어머니|원타임|100001
18|15871|489226|난 사랑에 빠졌죠|박지윤|1121
19|25653|423507|가슴앓이|지영선|4140
20|14861|103858|아로하|쿨 (COOL)|100004
21|15862|196599|나 때문이죠|오현란|2876
22|8621|104409|Starry Night|김종서|15
23|47218|667071|내생에 봄날은...|캔|100139
24|5764|94296|반|이정현|3895
25|3745|104421|CB Mass는 내 친구|CB Mass|100252
26|11463|104373|행복하길|김종국|1692
27|13764|105850|후(後)|홍경민|891
28|313103|1096485|박하사탕|YB (윤도현 밴드)|100168
29|8848|104798|니가 있어야 할 곳|god|100007
30|2835|26375|사랑하고 싶어|왁스|2267
31|15954|106465|Now|은지원|1682
32|15803|449004|To Be Continued (Yun Suk Theme)|클릭비 (Click-B)|100070
33|40282|621108|잘못|이승환|26
34|7720|105695|Kiss Me|샵|100127
35|6846|90693|4월 이야기 (April Story)|장나라|10575
36|16091|502661|My Life Style|신화|100078
37|6615|105644|늦은 후회|보보|7835
38|3368|32575|어떤 말로도|이기찬|6225
39|6644|104210|용서|조장혁|5973
40|14902|104927|미안해|김장훈|1081
41|4534|91820|괜찮아요|엄정화|1100
42|5504|111209|다시 사랑한다 말할까|김동률|925
43|8000|104770|Thank You (For Saving My Life)|조규찬|525
44|3279|105885|바보|윤미래|1654
45|6036|104099|잘가요|정재욱|7839
46|362832|1786655|My Style|조pd (ZoPD)|2071
47|40568|621079|If I Leave (나 가거든)|조수미|2089
48|15878|528588|얼씨구|싸이 (PSY)|3865
49|4903|94305|귀한 사랑|채정안|1095
50|2883|91380|원하고 원망하죠|애즈원|100093
