rank|album_id|song_id|song_title|artist_name|artist_id
51|10064496|30428511|지나쳐 (Feat. DEAN)|로꼬|688432
52|10060647|30403593|BOMB (Feat. B.I, BOBBY)|싸이 (PSY)|3865
53|2284064|5398990|이 소설의 끝을 다시 써보려 해|한동근|711476
54|10012900|30079086|Decalcomanie (데칼코마니)|마마무 (Mamamoo)|750053
55|10036123|30232778|YESTERDAY|블락비 (Block B)|532201
56|10035799|30230986|우리집을 못 찾겠군요 (Feat. 볼빨간사춘기)|매드클라운|219621
57|2681333|8158031|CHEER UP|TWICE (트와이스)|905701
58|2679308|8143111|돌아오지마 (Feat. 용준형 Of 비스트)|헤이즈 (Heize)|751611
59|2674623|8109412|D (half moon) (Feat. 개코)|DEAN|880630
60|10060647|30403592|LOVE (Feat. 태양)|싸이 (PSY)|3865
61|10041603|30286429|MOVIE|비투비|647971
62|2708957|9631530|내가 저지른 사랑|임창정|1142
63|2707131|9620471|You(=I)|볼빨간사춘기|792022
64|10053122|30351579|너란 봄 (Feat. 하림)|정은지|644871
65|2309376|5629279|See You Again|Charlie Puth|838654
66|10001952|30011624|숨|박효신|1191
67|2687420|8199190|널 사랑하지 않아|어반자카파|420527
68|10031250|30271730|Something Just Like This|The Chainsmokers|713297
69|2224353|4383833|바람이 불었으면 좋겠어|길구봉구|500421
70|10065291|30434161|다시 만나는 날 (Goodbye for now)|규현 (KYUHYUN)|205880
71|10020654|30132687|Stay With Me|찬열 (CHANYEOL)|672857
72|10038305|30247520|비가와 (Rain)|소유 (SOYOU)|490981
73|10053013|30349960|낮보다는 밤|EXID|630454
74|10064402|30427693|BLING BLING|iKON|895741
75|10043312|30285450|FINGERTIP|여자친구 (GFRIEND)|828478
76|10055218|30367190|바래다줄게 (Take You Home)|백현 (BAEKHYUN)|672859
77|10056666|30378164|이름에게|아이유|261143
78|10004707|30029173|피 땀 눈물|방탄소년단|672375
79|10062412|30414362|문득|로이킴|699632
80|10032040|30208070|소나기|아이오아이 (I.O.I)|960251
81|10020656|30132701|저 별|헤이즈 (Heize)|751611
82|10051887|30343207|Make Me Love You|태연 (TAEYEON)|236797
83|10025845|30169608|이쁘다니까|에디킴|601979
84|2709585|9634954|러시안 룰렛 (Russian Roulette)|Red Velvet (레드벨벳)|780066
85|10018979|30120986|이 바보야|정승환|792091
86|10035027|30227061|노래|Zion.T|537920
87|10039617|30257703|넘어와 (Feat. 백예린)|DEAN|880630
88|2258028|4660794|I'm Not The Only One|Sam Smith|718042
89|10062642|30416232|그러나, 밤|이수 (엠씨더맥스)|214784
90|10062190|30413431|도원경 (桃源境)|VIXX (빅스)|672560
91|10056666|30378160|Black Out|아이유|261143
92|10049173|30324427|I'll Be Yours|걸스데이|482762
93|10063579|30421827|Be There|CHEEZE (치즈)|597191
94|10027253|30177818|I Miss You|소유 (SOYOU)|490981
95|10059493|30395923|지금, 우리|러블리즈|789331
96|10006841|30040810|너무너무너무|아이오아이 (I.O.I)|960251
97|10059209|30394259|아프지 마요|젝스키스|100052
98|10060591|30403070|Dejavu|BewhY (비와이)|739740
99|10064402|30427694|벌떼 (B-DAY)|iKON|895741
100|10033099|30215199|기다렸다 가|다이나믹 듀오|108358
