rank|album_id|song_id|song_title|artist_name|artist_id
51|2640151|7931712|지못미|iKON|895741
52|2653551|7953785|RUN|방탄소년단|672375
53|2639273|7847861|Dumb Dumb|Red Velvet (레드벨벳)|780066
54|2244822|4543502|야생화|박효신|1191
55|2655298|7967337|밤의 멜로디|브라운 아이드 소울|107728
56|2640151|7870705|리듬 타 (RHYTHM TA)|iKON|895741
57|2319240|5702706|꺼내 먹어요|Zion.T|537920
58|2640930|7858989|어깨|소유 (SOYOU)|490981
59|2641140|7860122|보통연애 (Feat. 박보람)|박경|650832
60|2321827|5721440|LOVE ME RIGHT|EXO|724619
61|2337492|5835766|Okey Dokey|MINO (송민호)|742773
62|2319508|5704397|이럴거면 그러지말지 (Feat. Young K)|백아연|646173
63|2658098|7987620|열두 시가 되면|가인|428821
64|2321510|5719286|뱅뱅뱅 (BANG BANG BANG)|BIGBANG (빅뱅)|198094
65|2653861|7956302|I Remember You (Feat. Zion.T)|싸이 (PSY)|3865
66|2646282|7896509|푸르던|아이유|261143
67|2282942|5389475|양화대교|Zion.T|537920
68|2282505|5385974|위잉위잉|혁오 (HYUKOH)|785589
69|2654077|7958267|가질 수 없는 너|거미 (GUMMY)|30358
70|2311397|5644620|CALL ME BABY|EXO|724619
71|2314734|5668985|그 남잔 말야|엠씨더맥스 (M.C the MAX)|161636
72|2646282|7896507|Zeze|아이유|261143
73|2641976|7865089|가끔|지아|227595
74|2661701|8013829|잘 지내고 있니|윤미래|1654
75|2654730|7963662|Dear Santa|소녀시대-태티서 (Girls' Generation-TTS)|663691
76|2650829|7931723|꿀잼|다이나믹 듀오|108358
77|2644698|7884171|모르나봐|소유 (SOYOU)|490981
78|2659361|7995991|호구 (Prod. By Fisherman of wybh) (Feat. 브라더수)|기리보이|585492
79|2655828|7971053|Girl x Friend|EXO|724619
80|2662453|8019121|당신의 지갑에는 얼마의 사랑이 있나요.|박유천|52611
81|2646918|7900822|4 Walls|f(x)|428501
82|2662776|8021939|눈물바다|나비 (Navi)|242868
83|2645320|7888412|말해 Yes Or No (Feat. PENOMECO, The Quiett)|지코 (ZICO)|602056
84|2662213|8017039|입김 (Hello)|정용화|20908
85|2648403|7911686|날 (Feat. JTONG)|지코 (ZICO)|602056
86|2661960|8015533|PLASTIC (Feat. 비와이_BewhY)|정준일|242988
87|2644190|7881233|Break|빈지노 (Beenzino)|532029
88|2655851|7971283|보라빛향기|WABLE (와블)|925018
89|2663674|8028724|너는 나 나는 너|지코 (ZICO)|602056
90|2655828|7971054|발자국 (On the snow)|EXO|724619
91|2661713|8013893|우연이라도|어쿠루브|742478
92|2655015|7965448|VENI VIDI VICI (Feat. DJ Wegun)|지코 (ZICO)|602056
93|2662701|8020940|세상 한가운데|신용재 (2F)|510537
94|2658619|7991611|왜 또|iKON|895741
95|2660406|8003787|이미 슬픈 사랑|이영현|10210
96|2654724|7963607|북두칠성|로이킴|699632
97|2661032|8008910|왈칵 (Feat. 여은 of 멜로디데이)|배치기|101886
98|2658619|7991612|아니라고|iKON|895741
99|2168409|3973781|크리스마스니까|성시경|3305
100|2650063|7926003|LIGHTSABER|EXO|724619
