rank|album_id|song_id|song_title|artist_name|artist_id
51|10100191|30657307|썸 탈꺼야|볼빨간사춘기|792022
52|10111490|30729198|좋아|민서 (MINSEO)|906283
53|10016012|30099927|노력|박원|41499
54|10101927|30667988|짙어져|멜로망스|839732
55|10035055|30393293|Thunder|Imagine Dragons|635412
56|10072696|30481578|마지막처럼|BLACKPINK|995169
57|10029181|30190630|첫눈처럼 너에게 가겠다|에일리(Ailee)|629831
58|10131396|30851703|다른사람을 사랑하고 있어|수지 (Suzy)|514741
59|10114851|30753213|바보야|허각|28801
60|10108597|30709103|그때의 나, 그때의 우리|어반자카파|420527
61|2224353|4383833|바람이 불었으면 좋겠어|길구봉구|500421
62|10128163|30833270|답장|김동률|925
63|10123639|30809895|미안해|양다일|695994
64|10106853|30699142|지나오다|닐로(Nilo)|896096
65|10089089|30587846|가시나|선미|22938
66|10105219|30689468|결혼|문문 (MoonMoon)|927668
67|10144723|30960340|GOLD|Wanna One (워너원)|1865973
68|10051659|30341745|REALLY REALLY|WINNER|775197
69|10105030|30688500|연애소설 (Feat. 아이유)|에픽하이 (EPIK HIGH)|108356
70|10057543|30383758|Lonely (Feat. 태연)|종현 (JONGHYUN)|544520
71|10100191|30657311|나의 사춘기에게|볼빨간사춘기|792022
72|2700553|8287788|Closer (Feat. Halsey)|The Chainsmokers|713297
73|10132956|30859636|너 없는 시간들|다비치|236815
74|10138304|30889749|애쓰지 마요|박보람|499464
75|10144723|30960344|너의 이름을|Wanna One (워너원)|1865973
76|2248659|4579468|봄 사랑 벚꽃 말고|HIGH4 (하이포)|767374
77|10147750|30951305|나타나줘 (Feat. 박재범)|로꼬|688432
78|10097112|30637988|고민보다 Go|방탄소년단|672375
79|10122917|30806536|Universe|EXO|724619
80|10144723|30960343|보여|Wanna One (워너원)|1865973
81|10056666|30378156|팔레트 (Feat. G-DRAGON)|아이유|261143
82|10149492|30962526|모든 날, 모든 순간 (Every day, Every Moment)|폴킴|752425
83|10136531|30878838|고맙다|세븐틴 (SEVENTEEN)|861436
84|10144723|30960345|약속해요 (고백 Ver.)|Wanna One (워너원)|1865973
85|10136722|30879719|오늘밤도|펀치 (Punch)|749640
86|10145303|30935467|별 바람 꽃 태양|마마무 (Mamamoo)|750053
87|10097112|30637987|MIC Drop|방탄소년단|672375
88|10151932|30978870|그럴 수밖에|김동률|925
89|10144723|30960342|WE ARE|Wanna One (워너원)|1865973
90|10080589|30529996|Ko Ko Bop|EXO|724619
91|2676884|8124417|봄이 좋냐??|10CM|468244
92|10105113|30688990|그 사람을 아나요|임창정|1142
93|10004707|30029173|피 땀 눈물|방탄소년단|672375
94|10151707|30977433|남겨둘게 (Feat. 헤이즈)|키썸 (Kisum)|748510
95|10093773|30616684|Power|EXO|724619
96|10148752|30957523|껍데기는 가|근수|2111769
97|10138443|30902280|네가 없는 곳|양요섭|510565
98|10153370|30988221|매일 봐요|마마무 (Mamamoo)|750053
99|10151098|30974085|Someone like you|EXO-CBX (첸백시)|1228017
100|10152415|30981678|운명 (The Chance of Love)|동방신기 (TVXQ!)|108316
