rank|album_id|song_id|song_title|artist_name|artist_id
1|5504|111209|다시 사랑한다 말할까|김동률|925
2|3368|32574|또 한번 사랑은 가고|이기찬|6225
3|4534|91823|다가라|엄정화|1100
4|3279|105886|시간이 흐른 뒤 (As Time Goes By)|윤미래|1654
5|7720|105694|내 입술... 따뜻한 커피처럼|샵|100127
6|8848|104788|길|god|100007
7|2835|26375|사랑하고 싶어|왁스|2267
8|6846|90731|고백|장나라|10575
9|3386|37271|눈물|박화요비|2017
10|3388|32776|You're My Life|김민종|942
11|5576|94934|The End|이현우|1176
12|5764|94291|미쳐|이정현|3895
13|8000|104759|Baby Baby|조규찬|525
14|3745|104419|휘파람|CB Mass|100252
15|2138|8292|내안의 그녀|성시경|3305
16|10024|106172|봄날은 간다|김윤아|1767
17|2393|19811|With Coffee...|브라운 아이즈|100742
18|3296|503258|사미인곡|서문탁|2076
19|6644|104207|Sad|조장혁|5973
20|4903|94303|Magic|채정안|1095
21|2760|25629|떠난 너|김현정|1177
22|3280|91846|항상 엔진을 켜둘께|델리스파이스|100099
23|2883|91166|천만에요|애즈원|100093
24|8621|104410|절대사랑|김종서|15
25|2623|24677|흐르는 강물처럼|김진표|1136
26|316045|1137836|Lately|성시경|3305
27|33475|503342|선물|유엔|100737
28|322155|1289875|바람맞던 날|이가희|7266
29|8631|167312|Hidden|Y2K|100021
30|313103|1096487|내게 와 줘|YB (윤도현 밴드)|100168
31|35094|531741|희생|김경호|895
32|2137|8308|Second Love|최재훈|1087
33|2873|33651|그 해 여름|강타 (KANGTA)|1582
34|2186446|4123450|Wow (Ver.2)|유승준|1008
35|2753|25600|뭔데 뭔데|임창정|1142
36|2461|21360|밤이 깊었네|크라잉넛 (CRYING NUT)|100766
37|346964|1590286|우리 이야기 (Our Story)|문희준|1583
38|6920|104354|음악이 뭔데|거리의 시인들|101014
39|314498|1116679|I Believe|신승훈|25
40|1068355|3013199|구리뱅뱅 (Feat. 1kyne, 난아)|YDG|4770
41|2343|18359|언젠가 우리 다시 만나면 (Feat. 김연우)|토이 (Toy)|100014
42|903151|2696149|그녀의 집앞에서 (Feat. 양해중)|내추럴 플러스|100513
43|2483|21749|가장 슬픈 말|제이|1203
44|2138|8302|내게 오는 길|성시경|3305
45|1111|10837|동경|박효신|1191
46|2861|33113|딱이야!|디바|100028
47|2871|28132|연인(戀人)|박상민|956
48|2473|20969|삶은 계란|엔알지 (NRG)|100010
49|40252|620679|잘가요... 내 사랑...|조성모|969
50|2391|19778|Emotion|백지영|1118
