rank|album_id|song_id|song_title|artist_name|artist_id
51|753752|2523763|그녀처럼|지아|227595
52|770252|2542649|우리 결혼할까?|리사|48312
53|798856|2575585|잊혀지는 이별|임창정|1142
54|707651|2339048|Sign|브라운아이드걸스|181694
55|782653|2565275|빙글빙글|유키스|259928
56|759665|2530643|또르르|지연|449580
57|797251|2573848|좋은 사람 있으면 소개시켜줘|럼블피쉬|108951
58|779656|2558731|영원히 너와 꿈꾸고 싶다 (Forever)|소녀시대 (GIRLS' GENERATION)|228069
59|779656|2558733|화성인 바이러스 (Boys & Girls) (Feat. Key Of SHINee)|소녀시대 (GIRLS' GENERATION)|228069
60|749952|2517760|하모니|제아|230519
61|761859|2533327|Mazeltov|제국의아이들 (ZE:A)|449941
62|729754|2374593|No Love No More|박진영|1130
63|689751|2319548|잊지 말아요|백지영|1118
64|778161|2552016|아파|빅마마|105803
65|701153|2331974|못된 여자 II (With 서인영)|원투|106928
66|787951|2563148|후두둑|서영은|3033
67|779656|2558732|웃자 (Be Happy)|소녀시대 (GIRLS' GENERATION)|228069
68|737351|2384348|사랑하면 안되나요|서인영|26265
69|779452|2553760|날개를 펴고 (Vocal By Luna, Krystal, Amber)|f(x)|428501
70|714152|2347151|그립고 그립고 그립다|케이윌|175139
71|703853|2334774|그 놈 목소리|씨야|181679
72|779656|2558734|카라멜 커피 (Talk To Me)|소녀시대 (GIRLS' GENERATION)|228069
73|718505|2354532|마쉬멜로우|아이유|261143
74|792759|2569116|사랑한다는 말|남규리|223392
75|744956|2511470|사랑합니다|SG 워너비|108363
76|790752|2566559|마음을 다한 사랑 (Feat. 김동희)|노블레스|160738
77|792659|2569007|없습니다|JK 김동욱|20379
78|712753|2345593|Chu~♡|f(x)|428501
79|720852|2363261|Telephone (Feat. Beyoncé)|Lady Gaga|253688
80|398596|1935298|Baby Baby|포맨 (4MEN)|100176
81|733756|2379811|돌아올순 없나요|디셈버|439021
82|791657|2567729|Day After (Feat. 박규리 Of 카라)|홍경민|891
83|768252|2540358|남잔 다 그래|럼블피쉬|108951
84|779656|2558737|좋은 일만 생각하기 (Day by Day)|소녀시대 (GIRLS' GENERATION)|228069
85|783354|2557973|My Style|브라운아이드걸스|181694
86|779656|2558736|무조건 해피엔딩 (Stick Wit U)|소녀시대 (GIRLS' GENERATION)|228069
87|718422|2353708|꿈을 꾸다 (Main Ver.)|김태우|182430
88|691052|2320988|Ring Ding Dong|SHINee (샤이니)|247639
89|746756|2513619|Ghost (고스트)|박화요비|2017
90|719026|2359820|사랑경보 (Feat. 주희 Of 에이트)|H-유진|198032
91|745152|2511767|로맨틱 겨울 (Feat. 김진호 Of SG워너비)|김진표|1136
92|664561|2291014|Honesty|Beyonce|3535
93|775964|2549796|죽을 것 같아|김동희|25890
94|797252|2573849|작년 겨울|박윤화|455880
95|795652|2572264|파트타임러버 (Part Time Lover)|알렉스|51146
96|682952|2312253|헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)|리쌍|103289
97|749855|2517654|눈 내리는 마을|애프터스쿨|322666
98|790753|2566561|사랑하기 때문에|박진영|1130
99|796651|2573249|내게 오는 길|윤시윤|455740
100|704452|2335458|여자는 나쁜남자를 좋아한다|디셈버|439021
