rank|album_id|song_id|song_title|artist_name|artist_id
51|2311397|5644828|EL DORADO|EXO|724619
52|2292246|5476552|니가 모르게 (You Don't Know)|로꼬|688432
53|2306957|5612284|안녕 (Hi~)|러블리즈|789331
54|2311397|5644826|MY ANSWER|EXO|724619
55|2300803|5555752|행복해서 미안해|다비치|236815
56|2173025|4016085|신촌을 못가|포스트맨 (POSTMEN)|495401
57|2292762|5482064|바라보기|엠씨더맥스 (M.C the MAX)|161636
58|2291053|5465008|세 사람 (With 성시경)|토이 (Toy)|100014
59|2294107|5495681|Angel|타이거JK, 윤미래, 비지 (Bizzy)|716279
60|2311659|5646381|바보야|박명수|4263
61|2286432|5419682|BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)|에픽하이 (EPIK HIGH)|108356
62|2097226|3753309|꽃송이가|버스커 버스커|569233
63|2311361|5644363|Multillionaire|Dok2|314367
64|2288687|5442687|내 생애 가장 행복한 시간 (Feat. 허각)|MC몽|11538
65|2307699|5617748|Is You (Feat. 박정현)|긱스 (Geeks)|525805
66|2306728|5610623|니가 있어야 할 곳|KATIE|838997
67|2261073|4688375|Maroon 5||107721
68|2311397|5644824|TRANSFORMER|EXO|724619
69|2256290|4646573|너의 의미 (Feat. 김창완)|아이유|261143
70|2230890|4433490|썸 (Feat. 릴보이 Of 긱스)|소유 (SOYOU)|490981
71|2311397|5644825|시선 둘, 시선 하나 (What If..)|EXO|724619
72|2279896|4864206|묘해, 너와|어쿠스틱 콜라보|192827
73|2310440|5637411|그럴 리가|김나영|735094
74|2301948|5567464|Because Of You|백지영|1118
75|2310584|5638305|니 생각뿐 (Feat. 개리)|영준|45162
76|2293914|5493729|싱숭생숭 (SsSs)|다이나믹 듀오|108358
77|2180379|4076051|Love Blossom (러브블러썸)|케이윌|175139
78|2311397|5644830|HURT|EXO|724619
79|2260223|4681146|한여름밤의 꿀|San E (산이)|402526
80|2310607|5638551|Listen (Feat. 로꼬)|신지수|569172
81|2305315|5599020|오직 너만|김범수|6502
82|2311397|5644832|BEAUTIFUL|EXO|724619
83|2305495|5600224|표적|신화|100078
84|2285785|5413256|12시 30분|비스트|436981
85|2282532|5386171|너무 보고싶어|어쿠스틱 콜라보|192827
86|2309059|5627513|왕복 30분 (Feat. 신지수)|기리보이|585492
87|2182026|4091105|봄봄봄|로이킴|699632
88|2311374|5644429|제발|정승환|792091
89|2304638|5593327|이별공식|VIXX (빅스)|672560
90|2309144|5627960|끝난 사이|별|27033
91|2312480|5652555|Shine Your Light|박효신|1191
92|2311397|5644831|유성우 (流星雨) (Lady Luck)|EXO|724619
93|2273749|4806686|공허해|WINNER|775197
94|2311863|5647802|벌써 일년 (Live)|이진아|740789
95|2310605|5638507|Bawling|프라이머리|35682
96|2306958|5612295|꽃 (Feat. 타블로 Of 에픽하이)|XIA (준수)|52607
97|2311172|5642872|FM|크레용팝|685904
98|2306686|5610344|권태중독 (Feat. 선우정아)|MC몽|11538
99|2311397|5644621|CALL ME BABY (叫我)|EXO|724619
100|2303452|5582180|밤샜지 (Prod. By ZICO)|육지담|781321
