rank|album_id|song_id|song_title|artist_name|artist_id
51|2243842|4534974|Chandelier|Sia|54103
52|10147314|30948698|꽃 길|BIGBANG (빅뱅)|198094
53|10186691|31196764|여름여름해 (Sunny Summer)|여자친구 (GFRIEND)|828478
54|10102658|30672529|그리워하다|비투비|647971
55|10072696|30481578|마지막처럼|BLACKPINK|995169
56|10047890|30314784|밤편지|아이유|261143
57|10097064|30637776|이 별|길구봉구|500421
58|10077879|30512671|빨간 맛 (Red Flavor)|Red Velvet (레드벨벳)|780066
59|10035055|30393293|Thunder|Imagine Dragons|635412
60|10182691|31172274|지각|장덕철|829211
61|10162211|31046548|욕심|멜로망스|839732
62|10154916|30997649|EVERYDAY|WINNER|775197
63|10111029|30725482|Beautiful|Wanna One (워너원)|1865973
64|10074454|30492279|비도 오고 그래서 (Feat. 신용재)|헤이즈 (Heize)|751611
65|10173365|31113243|모래시계 (Prod. 헤이즈)|Wanna One (워너원) - 더힐|2189928
66|10168559|31085243|Airplane pt.2|방탄소년단|672375
67|2692501|8235260|비|폴킴|752425
68|2650433|7928705|YOUTH|Troye Sivan|780919
69|10163835|31056799|잊을만하면|Crush|674710
70|10168559|31085242|Magic Shop|방탄소년단|672375
71|10168559|31085241|Love Maze|방탄소년단|672375
72|10168559|31085240|낙원|방탄소년단|672375
73|10118955|30781481|Heart Shaker|TWICE (트와이스)|905701
74|10180127|31155216|그대만 보여서|김나영|735094
75|10107495|30702937|우리 둘만 아는|윤건|14801
76|10100577|30659630|밤이 되니까|펀치 (Punch)|749640
77|10175541|31126139|불행 (Feat. 빈첸 (VINXEN))|오반(OVAN)|925515
78|10144723|30930312|약속해요 (I.P.U.)|Wanna One (워너원)|1865973
79|10178912|31147211|Dejavu|뉴이스트 W|1816966
80|10168559|31085239|134340|방탄소년단|672375
81|10156597|31009483|花요일 (Blooming Day)|EXO-CBX (첸백시)|1228017
82|10073513|30486509|좋니|윤종신|437
83|10173365|31113242|영원+1 (Prod. NELL)|Wanna One (워너원) - 린온미|2189927
84|10168559|31085245|So What|방탄소년단|672375
85|10173365|31113244|11 (Prod. 다이나믹듀오)|Wanna One (워너원) - 남바완|2189929
86|10051659|30341745|REALLY REALLY|WINNER|775197
87|10185810|31191637|6 o'clock|볼빨간사춘기|792022
88|10122917|30806536|Universe|EXO|724619
89|10168559|31085236|Intro : Singularity|방탄소년단|672375
90|10168559|31085246|Outro : Tear|방탄소년단|672375
91|10107114|30700708|LIKEY|TWICE (트와이스)|905701
92|10153531|30989550|바코드 (Prod. GroovyRoom)|김하온 (HAON)|2112493
93|10153912|30992157|빛나리|펜타곤|1201990
94|10134032|30864993|Bad Boy|Red Velvet (레드벨벳)|780066
95|10185387|31189086|Holiday|세븐틴 (SEVENTEEN)|861436
96|10083290|30550388|all of my life|박원|41499
97|10093389|30613202|시차 (We Are) (Feat. 로꼬 & GRAY)|우원재|1866689
98|2175137|4032981|여보세요|뉴이스트|640891
99|10175106|31123630|The Feeling|비투비|647971
100|2689280|30380953|There's Nothing Holdin' Me Back|Shawn Mendes|776533
