rank|album_id|song_id|song_title|artist_name|artist_id
51|10103242|30675647|헤어질 수 밖에|김나영|735094
52|10102177|30669593|가을 안부|먼데이 키즈 (Monday Kiz)|175155
53|10056666|30378156|팔레트 (Feat. G-DRAGON)|아이유|261143
54|10111029|30725490|To Be One (Outro.)|Wanna One (워너원)|1865973
55|10109377|30714007|Shall We Dance|블락비 (Block B)|532201
56|2271467|4786735|Marry Me|마크툽 (MAKTUB)|566431
57|10058598|30390068|오늘 취하면 (Feat. 창모) (Prod. SUGA)|SURAN (수란)|792765
58|10100704|30660699|윤종신||437
59|10078915|30519033|Artist|지코 (ZICO)|602056
60|10051659|30341745|REALLY REALLY|WINNER|775197
61|10106733|30698332|나의 밤 나의 너|성시경|3305
62|10109208|30712793|박수|세븐틴 (SEVENTEEN)|861436
63|10004707|30029173|피 땀 눈물|방탄소년단|672375
64|10111029|30725487|Wanna Be (My Baby)|Wanna One (워너원)|1865973
65|10100941|30661885|WHERE YOU AT|뉴이스트 W|1816966
66|10097112|30637983|Best Of Me|방탄소년단|672375
67|10112843|30739115|끝이 아닌 것 같아서|바닐라 어쿠스틱|305169
68|10097112|30637987|MIC Drop|방탄소년단|672375
69|10080589|30529996|Ko Ko Bop|EXO|724619
70|10069644|30461396|무제(無題) (Untitled, 2014)|G-DRAGON|6984
71|10111029|30725486|에너제틱 (Energetic) (Prequel Remix)|Wanna One (워너원)|1865973
72|2175137|4032981|여보세요|뉴이스트|640891
73|10100191|30657309|고쳐주세요|볼빨간사춘기|792022
74|10082330|30543235|있다면|뉴이스트 W|1816966
75|10111029|30725485|활활 (Burn It Up) (Prequel Remix)|Wanna One (워너원)|1865973
76|10091938|30605241|베베 (BABE)|현아|449401
77|2700553|8287788|Closer (Feat. Halsey)|The Chainsmokers|713297
78|10112930|30739853|갈 수가 없어|벤|655051
79|10085618|30566061|N분의1 (Feat. 다이나믹듀오)|넉살|672461
80|10111494|30729250|너의 계절|플라이 투 더 스카이|100183
81|10110277|30720574|되돌리고 싶다 (Rewind)|황치열|205746
82|10100191|30657310|상상|볼빨간사춘기|792022
83|10097112|30637984|보조개|방탄소년단|672375
84|10102644|30672400|어쩔 수 없지 뭐|하이라이트 (HIGHLIGHT)|1624993
85|10093773|30616684|Power|EXO|724619
86|10097112|30637985|Pied Piper|방탄소년단|672375
87|10041603|30286429|MOVIE|비투비|647971
88|10104556|30686020|바람의 노래|소향|11752
89|2707131|9620473|나만 안되는 연애|볼빨간사춘기|792022
90|10100941|30661884|하루만|뉴이스트 W|1816966
91|10097112|30637981|Intro : Serendipity|방탄소년단|672375
92|10085618|30566064|요즘것들 (Feat. ZICO, DEAN)|행주|340669
93|10110240|30720237|듣고 싶은 말|수지 (Suzy)|514741
94|10024816|30163110|좋다고 말해|볼빨간사춘기|792022
95|2689280|30380953|There's Nothing Holdin' Me Back|Shawn Mendes|776533
96|10109125|30712771|Black Suit|SUPER JUNIOR (슈퍼주니어)|175404
97|10101927|30667988|짙어져|멜로망스|839732
98|2337419|7931286|Love Yourself|Justin Bieber|420621
99|10096855|30646584|비밀의 화원|아이유|261143
100|10100941|30661889|지금까지 행복했어요 (BAEKHO SOLO)|뉴이스트 W|1816966
