rank|album_id|song_id|song_title|artist_name|artist_id
1|2302870|5576417|같은 시간 속의 너|나얼|3959
2|2302415|5572312|그냥 (Just)|Zion.T|537920
3|2303679|5584400|사랑은 미친짓 (Feat. 칸토 of 트로이)|15& (박지민, 백예린)|698291
4|2300803|5555751|또 운다 또|다비치|236815
5|2298221|5531227|화 (Feat. 진실 Of Mad Soul Child) (Fire)|매드클라운|219621
6|2298684|5536206|목소리|노을|105623
7|2277372|4840271|위아래|EXID|630454
8|2301463|5584641|미쳐|4minute|417985
9|2300266|5551234|슬픔 속에 그댈 지워야만 해|정승환|792091
10|2299602|5545022|환청 (Feat. 나쑈 (NaShow))|장재인|28498
11|2299818|5546828|팔베개 (Feat. 기현) (Pillow)|소유 (SOYOU)|490981
12|2291986|5473905|LUV|Apink (에이핑크)|534360
13|2294058|5495296|사랑에 빠지고 싶다|정승환|792091
14|2290324|5458267|광화문에서 (At Gwanghwamun)|규현 (KYUHYUN)|205880
15|2300803|5555752|행복해서 미안해|다비치|236815
16|2304541|5592623|My Type (Prod. By 버벌진트)|제시 (Jessi)|176393
17|2254403|4630555|Ariana Grande||597451
18|2291669|5470838|GOOD BOY|GD X TAEYANG|790881
19|2290102|5456521|사뿐사뿐|AOA|686920
20|2301948|5567464|Because Of You|백지영|1118
21|2294107|5495681|Angel|타이거JK, 윤미래, 비지 (Bizzy)|716279
22|2258028|4660794|I'm Not The Only One|Sam Smith|718042
23|2291053|5465008|세 사람 (With 성시경)|토이 (Toy)|100014
24|2293914|5493729|싱숭생숭 (SsSs)|다이나믹 듀오|108358
25|2292246|5476552|니가 모르게 (You Don't Know)|로꼬|688432
26|2244822|4543502|야생화|박효신|1191
27|2304120|5588240|Well Done (Feat. Ja Mezz)|지코 (ZICO)|602056
28|2303452|5582180|밤샜지 (Prod. By ZICO)|육지담|781321
29|2266865|4743560|Lost Stars|Adam Levine|14417
30|2298438|5533607|데자-부 (Deja-Boo) (Feat. Zion.T)|종현 (JONGHYUN)|544520
31|2173025|4016085|신촌을 못가|포스트맨 (POSTMEN)|495401
32|2286432|5419682|BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)|에픽하이 (EPIK HIGH)|108356
33|2290866|5462666|지워 (Feat. 아이언)|효린|573812
34|2285785|5413256|12시 30분|비스트|436981
35|2301442|5562520|예뻐|인피니트H|715422
36|2288687|5442687|내 생애 가장 행복한 시간 (Feat. 허각)|MC몽|11538
37|2298599|5554059|어느 멋진 날|정용화|20908
38|2292762|5482064|바라보기|엠씨더맥스 (M.C the MAX)|161636
39|2273749|4806686|공허해|WINNER|775197
40|3707|62462|잘못된 만남|김건모|889
41|2222587|4369827|금요일에 만나요 (Feat. 장이정 Of HISTORY)|아이유|261143
42|2288687|5442688|내가 그리웠니 (Feat. 진실 Of Mad Soul Child)|MC몽|11538
43|2300431|5552430|드라마 (DRAMA)|나인뮤지스|465680
44|2292019|5474213|HAPPY TOGETHER|박효신|1191
45|2290103|5456526|나는 달라 (Feat. BOBBY)|HI SUHYUN|789978
46|2279275|4857981|Sugar|Maroon 5|107721
47|2286432|5421427|헤픈엔딩 (Feat. 조원선 Of 롤러코스터)|에픽하이 (EPIK HIGH)|108356
48|2289464|5450271|산다는 건 (Cheer Up)|홍진영|418700
49|2283510|5394265|손대지마|에일리(Ailee)|629831
50|2297653|5526865|악몽 (Feat. 박수진)|배치기|101886
