rank|album_id|song_id|song_title|artist_name|artist_id
1|2030418|3600223|Be My Baby|원더걸스|217764
2|2026966|3593455|서쪽 하늘|울랄라세션|569214
3|2031086|3602154|죽고 싶단 말 밖에|허각|28801
4|2033270|3607859|Cry Cry|티아라|412000
5|2024088|3585793|그리워 그리워|노을|105623
6|2026966|3593454|막걸리나|버스커 버스커|569233
7|2025499|3590149|그 남자 그 여자|포맨 (4MEN)|100176
8|2017426|3565193|The Boys|소녀시대 (GIRLS' GENERATION)|228069
9|2029169|3597417|클렌징크림|브라운아이드걸스|181694
10|2025426|3589429|친구잖아|이승기|58793
11|2030886|3601573|Swing Baby|울랄라세션|569214
12|2017466|3565240|동경소녀|버스커 버스커|569233
13|2020148|3573326|사랑은 Move|시크릿|435121
14|2020067|3573175|연애시대 (Feat. Ra.D) (Narr. 한효주)|이승기|58793
15|2025363|3588757|Get It In (Feat. Tiger JK, 정인) (Korean Ver.)|윤미래|1654
16|2012587|3549031|Hello|허각|28801
17|2036032|3614345|서울사람들|버스커 버스커|569233
18|2034109|3610158|Replay|김동률|925
19|2027806|3594993|Tomorrow (feat. 태양)|Tablo|231070
20|2021189|3576486|정류장|버스커 버스커|569233
21|2033741|3609249|I Believe|버스커 버스커|569233
22|2017466|3565242|달의 몰락|울랄라세션|569214
23|2030418|3600225|Me, in|원더걸스|217764
24|2030886|3601574|그댄 달라요|버스커 버스커|569233
25|2020402|3584075|나쁘다 (feat. 진실)|Tablo|231070
26|2019070|3570032|Open Arms (Journey) (Feat. 크리스티나)|울랄라세션|569214
27|2017466|3565243|여우야|투개월|569215
28|2030418|3600222|G.N.O.|원더걸스|217764
29|2026687|3593080|Hot Place (Feat. Brave Sound)|씨스타|473181
30|2019316|3570725|샹하이 로맨스 (上海之戀)|오렌지 캬라멜|477632
31|2028399|3596191|고장난 열차 (Feat. 쥬비트레인 Of 부가킹즈)|먼데이 키즈 (Monday Kiz)|175155
32|2030418|3600224|Girls Girls|원더걸스|217764
33|2008890|3536905|안녕이라고 말하지마|다비치|236815
34|2013176|3557196|Sixth Sense|브라운아이드걸스|181694
35|2032009|3604726|그댄 정말 모를거예요|제이세라|484881
36|2021189|3576488|미인|울랄라세션|569214
37|2032647|3606150|웃기셔|서인영|26265
38|2030886|3601575|Romantico|투개월|569215
39|2020402|3574100|Airbag (feat. 나얼)|Tablo|231070
40|2017426|3579341|MR.TAXI (Korean Ver.)|소녀시대 (GIRLS' GENERATION)|228069
41|2032770|3606357|말하지 않아도|김범수|6502
42|2021189|3576490|Brown City|투개월|569215
43|2024130|3585863|어쩌다 마주친 그대|버스커 버스커|569233
44|2033586|3608873|우리 변한거잖아 (With 임슬옹 Of 2AM)|클래지|583271
45|2034189|3610384|한번의 사랑|성시경|3305
46|2008890|3536906|사랑 사랑아|다비치|236815
47|1165751|3135148|LMFAO||331467
48|2019070|3570030|Poker Face (Lady GaGa)|투개월|569215
49|2015988|3561276|내가 이렇지 (Feat. 하동균)|지아|227595
50|2030746|3601319|난 행복해 (이소라)|거미 (GUMMY)|30358
