rank|album_id|song_id|song_title|artist_name|artist_id
51|1205151|3287401|봄처럼|김보경 (NEON)|60829
52|1199261|3174006|한사람|다비치|236815
53|1139654|3106066|처음 사랑하는 연인들을 위해 (반말송)|정용화|20908
54|1184151|3156949|HANDS UP|BIGBANG (빅뱅)|198094
55|1184151|3156951|SOMEBODY TO LOVE|BIGBANG (빅뱅)|198094
57|1123990|3087888|Supa Dupa Diva|달샤벳|514619
58|1104951|3065250|Oh Yeah (Feat. 박봄)|GD&TOP|512321
59|1124351|3088249|Someday|아이유|261143
60|1173161|3145655|잔혹동화|아이유|261143
61|1201154|3176283|고작|SG 워너비|108363
62|1201353|3176989|이것만은 알고 가 (Before U Go)|동방신기 (TVXQ!)|108316
63|1225956|3334676|시간을 되돌린다면|임정희|150529
64|1175152|3145650|너 말이야|F-ve Dolls|520160
65|1200556|3175334|Here I Am|제국의아이들 (ZE:A)|449941
66|1222953|3331153|그 사람이 떠나갑니다|이소라|983
67|1104951|3065249|High High|GD&TOP|512321
68|1190553|3164052|그대가 있어 웃는다|나윤권|58979
69|1227551|3336548|Like A Virgin (Feat. 코타 Of SunnyHill)|로맨틱 카우치|177726
70|1229751|3338948|La Vida Loca (라 비다 로카)|클로버|529805
71|1231054|3340976|0330|유키스|259928
72|1159751|3128548|달라|김범수|6502
73|1196452|3170662|너란 사람|SG 워너비|108363
74|1191761|3165406|심장이 춤춘다 (Feat. 슈프림팀)|김소리|1823
75|1026554|2944372|Yolanda Be Cool|Dcup|498561
76|1163151|3132048|사랑하면 안될까|이창민|443620
77|1195654|3324657|상상 (Imagine)|CNBLUE (씨엔블루)|450801
78|1184951|3157948|1분 1초|김현정|1177
79|1141557|3108907|비밀 (Special Vocal. 박완규)|부활|100594
80|1104951|3065251|집에 가지마|GD&TOP|512321
81|1216951|3325189|립스틱 짙게 바르고|김건모|889
82|1169351|3139048|돌아와 나쁜 너|가희|520900
83|1195654|3324656|Love Girl|CNBLUE (씨엔블루)|450801
84|1186960|3159989|기다리고 싶어|거미 (GUMMY)|30358
85|1225552|3334068|아프다 슬프다|마야|32339
86|1227256|3336092|말이야 (Feat. 윤실)|비욘드|169635
87|1183654|3156359|언제나 사랑해|제이세라|484881
88|1148952|3116963|기가 차 (Feat. 슈프림팀 ＆ 씨스타)|케이윌|175139
89|1182663|3154998|니가 천국이다|강승윤|28263
90|1085053|3037051|니까짓게|씨스타|473181
91|1143051|3110581|Back It Up|쥬얼리|101487
92|1140251|3107348|어쩌라고|승리|403841
93|1194670|3168699|애원 (R&B Ver.)|버블 시스터즈|105696
94|1222052|3330248|너만을 사랑해|허공|529400
95|1231077|3341093|Thank U (Feat. Simon.D)|토니 안|1586
96|1229352|3338552|Joy & Pain (Feat. 김준)|DJ DOC|100005
97|1231953|3343252|너는 간단하고 나는 복잡한 얘기|한경일|8314
98|1169455|3139172|Lady Gaga||253688
99|1130759|3096032|그남자|현빈|57798
100|1228551|3337448|브라이언||1929
