rank|album_id|song_id|song_title|artist_name|artist_id
51|11158153|36078777|Sugar Rush Ride|투모로우바이투게더|2632253
52|10778556|34270805|오르트구름|윤하 (YOUNHA)|203912
53|11121346|35920493|그대를 알고|송하예|722098
54|11146628|36033536|마지막 사랑|신예영|2740042
55|10149492|30962526|모든 날, 모든 순간 (Every day, Every Moment)|폴킴|752425
56|10479150|32872978|Dynamite|방탄소년단|672375
57|11115359|35890454|잘가요|주호|683631
58|10923444|34908740|우리들의 블루스|임영웅|994944
59|11154383|36062700|네가 보고 싶은 건 자연스러운 거겠지|신예영|2740042
60|10929486|34943312|나의 X에게|경서|994005
61|10798794|34349913|ELEVEN|IVE (아이브)|3055146
62|11130072|35958308|그댄 행복에 살텐데 (2022)|최유리|2645970
63|10037969|30244931|봄날|방탄소년단|672375
64|11063205|35668899|딱 10CM만|10CM|468244
65|11106209|35849863|Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (Feat. FIFA Sound)|정국|725987
66|10937474|34997078|That That (prod. & feat. SUGA of BTS)|싸이 (PSY)|3865
67|10580103|33359309|Off My Face|Justin Bieber|420621
68|11067591|35685439|자격지심 (Feat. ZICO)|BE'O (비오)|2758756
69|10916904|34875621|LOVE me|BE'O (비오)|2758756
70|11199569|36261089|Expectations|Anne-Marie|870307
71|10518234|33061995|밤하늘의 별을(2020)|경서|994005
72|11078887|35730698|떠나보낼 준비해 둘걸 그랬어|임한별|471741
73|10908834|34845949|봄여름가을겨울 (Still Life)|BIGBANG (빅뱅)|198094
74|10923444|35008524|다시 만날 수 있을까|임영웅|994944
75|11115007|35888871|마이웨이 (MY WAY) (Prod. R.Tee)|저스디스 (JUSTHIS)|786499
76|10612483|33507137|Butter|방탄소년단|672375
77|11000171|35383398|보고싶었어|WSG워너비(4FIRE)|3110857
78|11183717|36191613|이젠 안녕|투모로우바이투게더|2632253
79|10743373|34100776|내 기쁨은 너가 벤틀리를 끄는 거야|김승민|827322
80|10210149|31343875|첫사랑|백아|2113114
81|11200832|36265974|그대라는 사치|임창정|1142
82|10412319|32508053|이제 나만 믿어요|임영웅|994944
83|11149970|36046168|니 번호가 뜨는 일|이예준|718655
84|11112312|35876006|WHEN I MOVE|카라|222128
85|10989806|35331586|Left and Right (Feat. Jung Kook of BTS)|Charlie Puth|838654
86|11164057|36100714|혼자서 걸어요 (Prod. by 나얼)|태연 (TAEYEON)|236797
87|10648182|33666269|Permission to Dance|방탄소년단|672375
88|11102375|35834583|London Boy|임영웅|994944
89|10923444|35008525|무지개|임영웅|994944
90|10926502|34930368|Love story|볼빨간사춘기|792022
91|10260858|31666417|주저하는 연인들을 위해|잔나비|772253
92|11159047|36081382|친구로 지내다 보면 (Feat. 김민석 of 멜로망스)|BIG Naughty (서동현)|2744750
93|10923444|35008527|아버지|임영웅|994944
94|28985|418168|희재|성시경|3305
95|11102375|35834584|Polaroid|임영웅|994944
96|1286252|3414749|내 손을 잡아|아이유|261143
97|11190025|36216989|걸음을 멈추는 날|나얼|3959
98|11017954|35484543|새벽에 걸려온 너의 전화는|한동근|711476
99|10923444|35008534|인생찬가|임영웅|994944
100|10923444|35008528|A bientot|임영웅|994944
